1205595940	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	016	016	01	1	-2.0	4	1	4	-11.2947658402204	0								4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	20241022151500	https://www.iol.co.za/news/crime-and-courts/man-sentenced-to-life-for-dousing-sleeping-girlfriend-in-petrol-and-setting-her-alight-25f99f8c-2120-4958-90c6-eae3ae4d3982
1205595941	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	046	046	04	1	7.0	6	1	6	-0.90744101633394	0								4	Kyalami, Northern Cape, South Africa	SF	SF08	77360	-29.7344	23.6941	-1250572	4	Kyalami, Northern Cape, South Africa	SF	SF08	77360	-29.7344	23.6941	-1250572	20241022151500	https://www.citizen.co.za/motoring/ford-south-africa-prices-mustang-dark-horse/
1205595942	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	046	046	04	1	7.0	2	1	2	-3.73831775700935	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022151500	https://www.businesslive.co.za/bd/national/2024-10-22-kabelo-gwamanda-put-on-special-leave/
1205595943	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	3	1	3	0.14792899408284	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241022151500	https://www.engineeringnews.co.za/article/sidestepping-industrialisation-to-move-straight-to-services-is-hurting-the-economy-cilliers-says-2024-10-22
1205595944	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	2	1	2	0.14792899408284	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241022151500	https://www.engineeringnews.co.za/article/sidestepping-industrialisation-to-move-straight-to-services-is-hurting-the-economy-cilliers-says-2024-10-22
1205595945	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	173	173	17	4	-5.0	4	1	4	-11.2947658402204	0								4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	20241022151500	https://www.iol.co.za/news/crime-and-courts/man-sentenced-to-life-for-dousing-sleeping-girlfriend-in-petrol-and-setting-her-alight-25f99f8c-2120-4958-90c6-eae3ae4d3982
1205595946	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-11.2947658402204	0								4	Klerksdorp, North-West, South Africa	SF	SF10	77350	-26.8521	26.6667	-1244961	4	Klerksdorp, North-West, South Africa	SF	SF10	77350	-26.8521	26.6667	-1244961	20241022151500	https://www.iol.co.za/news/crime-and-courts/man-sentenced-to-life-for-dousing-sleeping-girlfriend-in-petrol-and-setting-her-alight-25f99f8c-2120-4958-90c6-eae3ae4d3982
1205595947	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-11.2947658402204	0								4	Klerksdorp, North-West, South Africa	SF	SF10	77350	-26.8521	26.6667	-1244961	4	Klerksdorp, North-West, South Africa	SF	SF10	77350	-26.8521	26.6667	-1244961	20241022151500	https://www.iol.co.za/news/crime-and-courts/man-sentenced-to-life-for-dousing-sleeping-girlfriend-in-petrol-and-setting-her-alight-25f99f8c-2120-4958-90c6-eae3ae4d3982
1205595948	20241022	202410	2024	2024.8000											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	1	1	1	-2.75862068965517	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20241022151500	https://www.mmanews.com/news/volkanovski-sydney-return-topuria-holloway/
1205595949	20241022	202410	2024	2024.8000											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	1	1	1	2.65151515151515	0								4	Georgina, Western Australia, Australia	AS	AS08	5529	-28.8667	114.75	-1574820	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20241022151500	https://www.hellomagazine.com/royalty/725597/king-charles-queen-camilla-recreate-harry-meghan-photo-sydney-opera-house/
1205595950	20241022	202410	2024	2024.8000											BLR	BELARUS	BLR								1	141	141	14	3	-6.5	4	1	4	-9.36768149882904	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20241022151500	https://www.hrw.org/news/2024/10/22/increased-international-scrutiny-over-belarus-crimes
1205595951	20241022	202410	2024	2024.8000											BUS	INDUSTRY						BUS			0	014	014	01	1	0.0	4	1	4	2.17803030303031	0								4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	20241022151500	https://www.engineeringnews.co.za/article/manufacturers-globally-are-concerned-about-market-instability-2024-10-22
1205595952	20241022	202410	2024	2024.8000											BUS	INDUSTRY						BUS			0	014	014	01	1	0.0	6	1	6	2.17803030303031	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20241022151500	https://www.engineeringnews.co.za/article/manufacturers-globally-are-concerned-about-market-instability-2024-10-22
1205595953	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			0	042	042	04	1	1.9	5	1	5	1.48760330578512	0								4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20241022151500	https://marketrealist.com:443/you-dont-need-to-pay-cash-to-get-coffee-in-this-coffee-shop-just-pay-the-tab-with-your-personal-data/
1205595954	20241022	202410	2024	2024.8000											BUS	TRADER						BUS			0	043	043	04	1	2.8	10	1	10	0.16556291390729	0								4	Mineiro, Estado de Pernambuco, Brazil	BR	BR30	18585	-7.96667	-36.3833	-655161	4	Mineiro, Estado de Pernambuco, Brazil	BR	BR30	18585	-7.96667	-36.3833	-655161	20241022151500	https://cyprus-mail.com/2024/10/22/rains-may-have-come-too-late-for-brazils-coffee/
1205595955	20241022	202410	2024	2024.8000											BUS	LANDLORD						BUS			0	050	050	05	1	3.5	10	1	10	-2.97397769516729	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20241022151500	https://www.citizen.co.za/business/will-cross-trainer-parent-company-be-liquidated/
1205595956	20241022	202410	2024	2024.8000											BUS	CAR MAKER						BUS			1	061	061	06	2	6.4	10	1	10	0.24752475247524	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20241022151500	https://www.engineeringnews.co.za/article/bring-forward-policy-review-drop-luxury-tax-on-new-energy-vehicles-toyota-ceo-2024-10-22
1205595957	20241022	202410	2024	2024.8000											BUS	INDUSTRY						BUS			0	100	100	10	3	-5.0	9	1	6	2.17803030303031	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20241022151500	https://www.engineeringnews.co.za/article/manufacturers-globally-are-concerned-about-market-instability-2024-10-22
1205595958	20241022	202410	2024	2024.8000											BUS	LANDLORD						BUS			0	112	112	11	3	-2.0	2	1	2	-9.13385826771653	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595959	20241022	202410	2024	2024.8000											BUS	LANDLORD						BUS			0	112	112	11	3	-2.0	8	1	8	-9.13385826771653	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595960	20241022	202410	2024	2024.8000											BUS	LANDLORD						BUS			0	190	190	19	4	-10.0	2	1	2	-9.13385826771653	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595961	20241022	202410	2024	2024.8000											BUS	LANDLORD						BUS			0	190	190	19	4	-10.0	8	1	8	-9.13385826771653	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595962	20241022	202410	2024	2024.8000											CAN	TORONTO	CAN								0	040	040	04	1	1.0	10	1	10	-1.60550458715596	0								4	Mount Pleasant, New Brunswick, Canada	CA	CA04	12607	46.4	-67.4833	-569702	4	Mount Pleasant, New Brunswick, Canada	CA	CA04	12607	46.4	-67.4833	-569702	20241022151500	https://www.eater.com/24275873/picnic-cemetery-graveyard-halloween-chinese-qingming-festival
1205595963	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	043	043	04	1	2.8	8	1	8	-1.60550458715596	0								4	Mount Pleasant, New Brunswick, Canada	CA	CA04	12607	46.4	-67.4833	-569702	4	Mount Pleasant, New Brunswick, Canada	CA	CA04	12607	46.4	-67.4833	-569702	20241022151500	https://www.eater.com/24275873/picnic-cemetery-graveyard-halloween-chinese-qingming-festival
1205595964	20241022	202410	2024	2024.8000											CHE	SWITZERLAND	CHE								0	057	057	05	1	8.0	4	1	4	0.54744525547445	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20241022151500	https://www.dailyherald.com/20241022/news/geneva-council-oks-42-8m-tif-deal-with-warehouse-developer/
1205595965	20241022	202410	2024	2024.8000											CHN	BEIJING	CHN								0	040	040	04	1	1.0	1	1	1	-5.41338582677166	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20241022151500	https://www.bangkokpost.com/world/2888448/chinas-xi-faces-dilemma-as-consulate-blast-sparks-fear-of-myanmar-chaos
1205595966	20241022	202410	2024	2024.8000											CHN	CHINA	CHN								1	046	046	04	1	7.0	10	1	10	4.11392405063291	0								4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20241022151500	https://english.news.cn/20241022/ab8b8ef7966541e0934160da1dbca678/c.html
1205595967	20241022	202410	2024	2024.8000											CHR	CHRISTIAN				CHR					1	043	043	04	1	2.8	5	1	5	-1.75695461200586	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://www.yahoo.com/news/religious-vote-waning-could-spell-141005313.html
1205595968	20241022	202410	2024	2024.8000											COP	POLICE						COP			1	0211	021	02	1	3.4	4	1	4	-3.59712230215827	0								4	Trivandrum, Kerala, India	IN	IN13	17709	8.50694	76.9569	-2113457	4	Trivandrum, Kerala, India	IN	IN13	17709	8.50694	76.9569	-2113457	20241022151500	https://www.hindustantimes.com/india-news/ed-raids-kerala-group-that-cheated-investors-freezes-rs-80l-deposits-cash-101729607922099.html
1205595969	20241022	202410	2024	2024.8000											COP	POLICE						COP			1	080	080	08	2	5.0	5	1	5	-7.79220779220779	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20241022151500	https://en.ammonnews.net/article/75738
1205595970	20241022	202410	2024	2024.8000											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-10.0719424460431	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20241022151500	https://www.yahoo.com/news/evansville-police-arrest-two-men-125902234.html
1205595971	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-9.13385826771653	0								3	Pasco County, Florida, United States	US	USFL		28.292	-82.4165	295739	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595972	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	190	190	19	4	-10.0	4	1	4	-9.13385826771653	0								3	Pasco County, Florida, United States	US	USFL		28.292	-82.4165	295739	3	Pasco County, Florida, United States	US	USFL		28.292	-82.4165	295739	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595973	20241022	202410	2024	2024.8000											COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	10	1	10	-8.13397129186604	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241022151500	https://ktar.com/story/5617550/minor-arrested-a-gun-at-a-laveen-school-dance/
1205595974	20241022	202410	2024	2024.8000											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-0.25974025974026	0								3	Cumberland County, New Jersey, United States	US	USNJ		39.3501	-75.083	882275	3	Cumberland County, New Jersey, United States	US	USNJ		39.3501	-75.083	882275	20241022151500	https://catcountry1073.com/ixp/397/p/det-sergeant-mosley-remembered-as-the-life-of-the-party/
1205595975	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	190	190	19	4	-10.0	2	1	2	-9.13385826771653	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595976	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	190	190	19	4	-10.0	8	1	8	-9.13385826771653	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205595977	20241022	202410	2024	2024.8000											CVL	NEIGHBORHOOD						CVL			1	020	020	02	1	3.0	2	1	2	2.28571428571428	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20241022151500	https://1035kissfmboise.com/you-could-actually-fit-a-lot-more-people-in-idaho-theres-room/
1205595978	20241022	202410	2024	2024.8000											CVL	VOTER						CVL			0	020	020	02	1	3.0	2	1	2	0.353982300884956	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205595979	20241022	202410	2024	2024.8000											CVL	SETTLEMENT						CVL			1	036	036	03	1	4.0	1	1	1	-7.71428571428571	0								3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	20241022151500	https://www.wbls.com/news/jayland-walker-family-to-receive-4-8m-settlement-after-2022-killing/
1205595980	20241022	202410	2024	2024.8000											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	6	1	6	-0.59206631142688	0								3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	20241022151500	https://www.yahoo.com/news/southwest-alaska-house-race-poses-135854410.html
1205595981	20241022	202410	2024	2024.8000											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	4	1	4	-0.59206631142688	0								3	Toksook Bay, Alaska, United States	US	USAK		60.5338	-165.104	1411060	3	Toksook Bay, Alaska, United States	US	USAK		60.5338	-165.104	1411060	20241022151500	https://www.yahoo.com/news/southwest-alaska-house-race-poses-135854410.html
1205595982	20241022	202410	2024	2024.8000											CVL	CITIZEN						CVL			1	040	040	04	1	1.0	4	1	4	-0.53763440860215	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022151500	https://www.citizen.co.za/news/south-africa/politics/gwamanda-resigns-mmc/
1205595983	20241022	202410	2024	2024.8000											CVL	CITIZEN						CVL			1	040	040	04	1	1.0	6	1	6	-0.53763440860215	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20241022151500	https://www.citizen.co.za/news/south-africa/politics/gwamanda-resigns-mmc/
1205595984	20241022	202410	2024	2024.8000											CVL	VOTER						CVL			0	040	040	04	1	1.0	3	1	3	0.353982300884956	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205595985	20241022	202410	2024	2024.8000											CVL	SETTLEMENT						CVL			1	050	050	05	1	3.5	10	1	10	0.82474226804124	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20241022151500	https://wcfcourier.com/news/local/government-politics/elections/ingels-obrien-state-representative-district-68/article_11960172-8c94-11ef-95c2-0b2e33f2bfb3.html
1205595986	20241022	202410	2024	2024.8000											CVL	POPULATION						CVL			1	051	051	05	1	3.4	2	1	2	2.01216658867571	0								4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205595987	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	1.79372197309417	0								3	South Lake, California, United States	US	USCA		35.6369	-118.367	1661474	3	South Lake, California, United States	US	USCA		35.6369	-118.367	1661474	20241022151500	https://www.tahoedailytribune.com/news/south-lake-tahoe-election-series-candidate-views-on-environment-wildfire-prevention/
1205595988	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	052	052	05	1	3.5	6	1	6	3.90390390390391	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022151500	https://www.talkingretail.com/news/industry-news/tenth-round-of-madls-heart-of-the-community-awards-supports-winter-initiatives-22-10-2024/
1205595989	20241022	202410	2024	2024.8000											CVL	POPULATION						CVL			1	070	070	07	2	7.0	2	1	2	2.01216658867571	0								4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205595990	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	112	112	11	3	-2.0	10	1	10	-5.18134715025907	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20241022151500	https://www.iol.co.za/news/politics/the-laws-must-be-respected-and-enforced-mbalula-promises-action-on-spaza-food-safety-7b87bcd5-adf1-4bb0-830d-aec145649534
1205595991	20241022	202410	2024	2024.8000											CYP	CYPRUS	CYP								1	042	042	04	1	1.9	2	1	2	4.02930402930403	0								4	Troodos, Limassol, Cyprus	CY	CY05	14810	34.9167	32.8333	-2738873	4	Troodos, Limassol, Cyprus	CY	CY05	14810	34.9167	32.8333	-2738873	20241022151500	https://cyprus-mail.com/2024/10/22/president-kicks-off-tour-of-rural-communities/
1205595992	20241022	202410	2024	2024.8000											DEU	LOWER SAXONY	DEU								1	036	036	03	1	4.0	10	1	10	-1.57068062827225	0								0								0								20241022151500	https://www.marketscreener.com/quote/stock/SALZGITTER-AG-436258/news/Salzgitter-lowers-forecast-for-2024-48128386/
1205595993	20241022	202410	2024	2024.8000											DEUHLH	GERMANY	DEU					HLH			1	043	043	04	1	2.8	2	1	2	-3.48101265822785	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241022151500	https://www.yahoo.com/news/paterson-inquests-despite-refusal-attend-143911149.html
1205595994	20241022	202410	2024	2024.8000											EDU	STUDENT						EDU			1	013	013	01	1	0.4	10	1	10	0	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241022151500	https://www.wcsy.com/2024/10/22/this-is-teen-driver-safety-week/
